course_title,rating,review_count,skills_list,platform,level,duration
Complete SAP PO REST Adapter Configuration with API Basics,4.1,228.0,"['cloud api', 'sap']",udemy,1,4.0
QC201 : Advanced Math for Quantum Computing,4.7,228.0,"['algorithms', 'cloud computing', 'machine learning algorithms', 'distributed computing architecture']",udemy,2,4.0
Learn and Understand Building Modern iOS Apps,4.3,228.0,['ios development'],udemy,0,16.5
"Java Multithreading - Concurrency, Parallelism & Performance",4.6,228.0,"['cloud computing', 'distributed computing architecture', 'java programming']",udemy,0,5.0
Beginners Introduction to Web Development,3.9,228.0,"['human resources', 'human resources operations']",udemy,1,1.5
Learn image processing and GUIs while having fun in MATLAB,4.7,227.0,"['digital marketing', 'natural language processing', 'matlab']",udemy,1,11.0
New to Python Automation ? Step by Step Python 4 Tester-2023,3.8,227.0,"['python programming', 'microsoft excel', 'material handling']",udemy,0,11.5
Introduction to Computer Programming for Beginners 2023,4.1,227.0,"['python programming', 'sql', 'basic descriptive statistics', 'java programming', 'c programming language family', 'c++ programming', 'internet of things', 'c# programming']",udemy,1,8.0
Learn Object Oriented Programming PHP fundamentals bootcamp,3.4,227.0,['php programming'],udemy,0,1.5
Database modeling with golang & postgresql,3.8,227.0,['postgresql'],udemy,2,2.5
Excel VBA & Microsoft Outlook Mastery and Automation,4.8,227.0,['microsoft excel'],udemy,0,11.0
Quantum Computing with Qiskit Ultimate Masterclass,3.8,227.0,"['cloud computing', 'user experience', 'user experience design', 'ibm cloud', 'distributed computing architecture', 'internet of things']",udemy,1,17.0
Get your Java dream job! Beginners interview preparation,4.6,227.0,['java programming'],udemy,1,6.5
Get into DevOps: Best Practices for Docker with Jenkins,4.1,227.0,"['application development', 'cloud-based integration', 'database application', 'continuous delivery', 'continuous integration', 'docker']",udemy,0,2.0
Learn how to become an amazing QA Professional Tester,4.3,227.0,"['software testing', 'jira']",udemy,0,2.5
Using Advanced iOS Frameworks and Techniques with Swift 3,4.3,227.0,"['ios development', 'other web frameworks']",udemy,2,5.5
Playwright: Web Automation Testing From Zero to Hero,4.8,227.0,"['software testing', 'cloud api']",udemy,0,12.5
Google Cloud Services Fundamental Crash Course For Beginners,4.4,226.0,"['cloud storage', 'google cloud platform', 'computer networking', 'database design', 'database application', 'database theory', 'google app engine', 'database administration', 'software-defined networking', 'networking hardware']",udemy,1,2.0
Java for ABSOLUTE beginners!,3.4,226.0,"['java programming', 'internet of things']",udemy,0,30.0
Learn Advanced Python Programming,4.5,226.0,['python programming'],udemy,0,24.0
Learn Python from Basics to Production,4.0,226.0,['python programming'],udemy,0,5.5
Django Tutorial: Build Your First App Fast & Free!,4.4,226.0,"['python programming', 'internet of things', 'django']",udemy,1,2.5
Starting 2D Game Development in Unity with C#,4.0,226.0,['game theory'],udemy,1,4.0
Data Structures with Python,4.2,226.0,"['python programming', 'data structures']",udemy,1,9.0
Vue JS + Google Maps API: Ultimate Beginner's Friendly Guide,4.6,225.0,"['google cloud platform', 'google app engine', 'cloud api']",udemy,0,5.0
Master Java Reactive Programming with RxJava 2,3.9,225.0,['internet of things'],udemy,0,3.0
Salesforce Administrator Fundamentals : A Complete Guide,4.5,225.0,['salesforce'],udemy,1,25.5
Spring Boot Microservices with JPA,4.0,225.0,"['cloud api', 'java programming']",udemy,0,4.5
Visual Basic .NET Tutorial for Beginners Make App That Sells,3.4,225.0,['basic descriptive statistics'],udemy,0,8.5
Complete Bootstrap & React Bootcamp with Hands-On Projects,4.4,225.0,"['interactive design', 'interactive data visualization', 'react']",udemy,1,13.0
Learn C# From Scratch with Real Applications,4.5,224.0,"['c# programming', 'video']",udemy,1,9.0
ASP.NET Core MVC - Up and Running Part 2 (.NET 5),4.8,224.0,"['application development', 'database application']",udemy,2,7.5
Modern C++ Memory Management: Learn to write good code fast,3.9,224.0,"['power bi', 'internet of things']",udemy,1,2.0
Building Chatbots with Amazon Lex and IBM Watson,4.1,224.0,"['ibm cloud', 'amazon web services']",udemy,0,4.0
Creating WordPress Plugins The Right Way,4.7,224.0,['wordpress'],udemy,4,14.5
Practical OpenGL and GLSL shaders fundamentals with C++,4.6,224.0,"['writing', 'natural language processing', 'c programming language family']",udemy,2,2.5
Learn to build apps using Neo4j,4.4,224.0,"['database design', 'database application', 'database theory', 'database administration', 'graph theory', 'internet of things', 'information technology']",udemy,2,4.0
Learning MEAN Stack by Building Real world Application,3.4,224.0,"['application development', 'database application', 'material handling', 'angular']",udemy,0,16.0
Machine Learning : Complete Maths for Machine Learning,4.6,224.0,"['machine learning', 'probability & statistics', 'machine learning algorithms', 'applied machine learning', 'machine learning software', 'data science', 'probability distribution', 'theoretical computer science', 'statistical machine learning', 'algebra', 'linear algebra', 'calculus', 'computer science']",udemy,1,2.5
Python Django: Build an E-commerce Store - 2023,4.6,224.0,"['application development', 'database application', 'django', 'retail store operations']",udemy,2,19.5
Prompt Engineering: Getting Future Ready (1000+ Prompts inc),4.1,224.0,"['human resources', 'human resources operations']",udemy,1,5.5
Teach Python to Kids Age 11 to 13,4.7,224.0,"['python programming', 'videos']",udemy,1,4.0
Artificial Intelligence for Simple Games,4.6,224.0,"['deep learning', 'artificial neural networks', 'business intelligence', 'emotional intelligence', 'reinforcement learning', 'internet of things']",udemy,1,12.5
Learning Unity and C# for Complete Beginners,4.9,223.0,"['decision making', 'google app engine', 'search engine optimization', 'game theory', 'c# programming', 'video', '3d']",udemy,1,24.5
Java And C++ And PHP Crash Course For Beginners,4.2,223.0,"['java programming', 'c++ programming', 'php programming']",udemy,1,2.5
Become a MEAN Stack Developer: MongoDB; Express;Angular;Node,3.7,223.0,"['application development', 'database application']",udemy,1,9.0
Python And Django Framework And HTML 5 Complete Course 2022,4.4,224.0,"['python programming', 'html and css', 'django']",udemy,1,11.5
Building Websites JavaScript and the DOM,3.7,220.0,"['interactive design', 'interactive data visualization', 'javascript', 'website']",udemy,1,3.5
Character Modeling & Rigging  in Blender- Character Design,3.8,223.0,['3d'],udemy,0,6.5
REST API Automation with RestSharp & HTTP Client,4.7,223.0,['cloud api'],udemy,2,17.0
Learn to Build an Outdoor Environment with Unreal Engine 4,4.1,223.0,"['google app engine', 'search engine optimization', 'game theory']",udemy,1,4.0
Unity Multiplayer Game development with Photon PUN2 [2020],4.3,223.0,['game theory'],udemy,0,7.0
Calculus for Data Science - Machine Learning - Deep Learning,4.4,224.0,"['machine learning', 'machine learning algorithms', 'applied machine learning', 'mathematics', 'deep learning', 'machine learning software', 'data science', 'theoretical computer science', 'statistical machine learning', 'calculus', 'computer science', 'applied mathematics']",udemy,2,11.0
Python in Microsoft Power BI to Enhance Reporting Power,4.4,223.0,"['python programming', 'microsoft excel', 'power bi', 'microsoft azure']",udemy,0,4.5
"Introduction to AI, Machine Learning and Python basics",4.4,222.0,"['python programming', 'machine learning', 'algorithms', 'machine learning algorithms', 'applied machine learning', 'artificial neural networks', 'machine learning software', 'statistical machine learning', 'business intelligence', 'emotional intelligence', 'internet of things']",udemy,0,2.5
Data science and Data preparation with KNIME,4.5,222.0,"['machine learning', 'machine learning algorithms', 'applied machine learning', 'machine learning software', 'data science', 'theoretical computer science', 'statistical machine learning', 'computer science']",udemy,1,11.0
Fundamental Course in Web Frameworks,4.2,222.0,"['python programming', 'network architecture', 'software architecture', 'computer architecture', 'data architecture', 'html and css', 'distributed computing architecture', 'java programming', 'other web frameworks']",udemy,0,1.0
Building an Interpreter from scratch,4.8,222.0,"['internet of things', 'other programming languages']",udemy,2,3.0
"From 0 to 1: Learn Java Programming -Live Free,Learn To Code",4.3,222.0,['java programming'],udemy,0,17.0
Advanced Laravel and Vuejs - Build a Youtube clone,3.6,222.0,"['internet of things', 'other web frameworks']",udemy,2,6.0
Master iOS Auto Layout (Swift/Xcode),4.2,222.0,"['ios development', 'swift programming']",udemy,0,4.5
C Programming the Basics,4.2,229.0,['c programming language family'],udemy,1,1.0
Modern UI Development in Unity 4.6/5.0,4.6,222.0,"['system security', 'system software', 'game theory', 'system programming', 'internet of things', 'survey creation']",udemy,0,13.5
"Complete JavaScript, XML, AJAX and React Bootcamp - Hands-On",3.6,224.0,"['interactive design', 'interactive data visualization', 'react']",udemy,1,12.5
"Build A Chat Application With Firebase, Flutter and Provider",4.6,222.0,"['application development', 'database application', 'mobile security', 'mobile development', 'mobile development tools']",udemy,1,8.0
The Complete Docker Bootcamp for Web Developers (2022 ready),4.0,222.0,['wordpress'],udemy,0,3.5
Learn how to create a 2D Tower Defense Game in Unity 2021,4.5,222.0,"['game theory', 'c# programming']",udemy,0,8.0
Loadrunner 12.50 SAPGUI Protocol scripting,4.6,222.0,['material handling'],udemy,0,14.5
C++ Training Crash Course 2022,4.1,223.0,['c++ programming'],udemy,1,37.0
Introduction to T-SQL for Data Analysts,4.3,221.0,"['sql', 'internet of things']",udemy,1,1.0
HTML and CSS Masterclass,3.8,221.0,['html and css'],udemy,0,10.5
Learn C Programming  (Beginners to Expert ),4.4,222.0,['c programming language family'],udemy,1,6.0
React Redux Firebase CRUD Application with Authentication,3.6,221.0,"['database design', 'database application', 'database theory', 'database administration', 'react']",udemy,0,8.5
Python Regression Analysis: Statistics & Machine Learning,4.3,221.0,"['python programming', 'machine learning', 'machine learning algorithms', 'applied machine learning', 'regression', 'machine learning software', 'statistical machine learning']",udemy,0,6.5
PHP & MySQL For Beginners,3.7,221.0,"['internet of things', 'php programming']",udemy,0,7.5
Master the Python interview (special banks & startups),4.3,221.0,['python programming'],udemy,1,3.0
Learn To Create An Action RPG Game In Unity,4.8,221.0,"['game theory', 'c# programming']",udemy,1,12.0
Scala Programming For Beginners Complete Guide 2020,3.0,220.0,"['big data', 'natural language processing', 'c programming language family', 'scala programming']",udemy,0,4.5
Question Generation using Natural Language processing,4.2,220.0,['internet of things'],udemy,2,5.5
"AI system in Unreal Engine 5 and C++, Beginner to advance",4.5,220.0,"['system security', 'google app engine', 'system software', 'search engine optimization', 'c++ programming', 'system programming']",udemy,0,23.5
HTML5 Geolocation in Action: Build 7 HTML5 Geolocation Apps,3.6,220.0,"['google cloud platform', 'google app engine', 'cloud api']",udemy,0,6.5
Build mobile apps with React Native: From ZERO to EXPERT,4.3,220.0,"['mobile security', 'mobile development', 'mobile development tools']",udemy,0,10.0
Pandas Masterclass 2022: Advanced Data Analysis with Pandas,3.9,220.0,['big data'],udemy,0,9.0
Building Database Web App PHP | OOP | PDO | AJAX | MySQL,4.4,220.0,"['application development', 'database application', 'php programming']",udemy,0,19.0
Developing Database Application using Spring MVC and MyBatis,3.0,220.0,"['application development', 'database design', 'database application', 'database theory', 'database administration']",udemy,2,2.5
Docker & Kubernetes for .Net and Angular Developers,4.0,220.0,['angular'],udemy,0,7.0
Learn Oracle SQL,4.6,219.0,['sql'],udemy,0,2.5
Adobe RoboHelp HTML Fundamentals,4.8,220.0,"['continuous delivery', 'information technology']",udemy,1,3.5
Learn Vue 1 JS introduction to simple reactive JavaScript,4.1,219.0,"['interactive design', 'interactive data visualization', 'javascript']",udemy,1,1.5
Complete PHP MVC tutorial. Create your own PHP MVC framework,4.0,219.0,"['other web frameworks', 'php programming']",udemy,0,2.0
Android Game Development for Beginners - Learn Core Concepts,4.9,218.0,"['decision making', 'java programming', 'game theory', 'android development']",udemy,0,2.5
Build Library Management System | Python & PyQt5,4.6,219.0,"['python programming', 'microsoft excel', 'system security', 'google app engine', 'system software', 'system programming']",udemy,0,6.5
Server Side Swift Using Vapor 4 in iOS,4.7,218.0,"['natural language processing', 'c programming language family', 'swift programming']",udemy,0,6.5
Data Visualization with Power BI Simplified,4.2,218.0,"['power bi', 'internet of things']",udemy,1,1.5
Create a web application with python + Flask + PostgreSQL,4.8,218.0,"['application development', 'database design', 'database application', 'database theory', 'database administration', 'internet of things']",udemy,1,2.5
Blazor WebAssembly - Full Stack Web Development,4.6,218.0,"['application development', 'database application']",udemy,0,9.5
Android OS Internals / AOSP Automotive ROM Development,4.2,219.0,['android development'],udemy,2,5.5
Learn jQuery by Example Course,4.7,218.0,"['interactive design', 'interactive data visualization', 'power bi', 'internet of things']",udemy,1,5.5
DP-100 Azure Data Scientist Associate Complete Exam Guide,4.5,218.0,"['machine learning', 'machine learning algorithms', 'applied machine learning', 'machine learning software', 'statistical machine learning', 'microsoft azure']",udemy,0,8.5
Crash Course - Learn to Create a PHP MVC Framework,3.8,217.0,['php programming'],udemy,0,1.0
Free Automated A+ Graded SSL Certificates with Let's Encrypt,4.3,217.0,"['apache', 'website']",udemy,1,2.5
Node with React: Build & Deploy a Fullstack Web Application,4.4,218.0,"['network security', 'network architecture', 'social media', 'network model', 'google app engine', 'react', 'network analysis', 'bayesian network', 'aws']",udemy,2,91.5
Hands-on Three.js 3D Web Visualisations,3.7,217.0,['3d'],udemy,2,4.0
Apache JMeter - Basics to Intermediate level,3.9,217.0,['material handling'],udemy,2,34.0
Learn to use JSON,4.2,216.0,['php programming'],udemy,1,1.5
WireMock for Java Developers,4.3,216.0,"['cloud api', 'java programming', 'cloud clients']",udemy,0,4.5
Time Series Analysis in Python: Master Applied Data Analysis,4.9,217.0,"['python programming', 'regression', 'forecasting']",udemy,0,9.5
Learn To Create a Card Combat Game With Unity & C#,4.7,216.0,"['game theory', 'c# programming']",udemy,1,10.0
"Create Your First Website with HTML, CSS & JavaScript",4.6,216.0,"['javascript', 'html and css', 'website']",udemy,1,2.0
The Fullstack Nft Minting Website Course,3.3,215.0,['website'],udemy,1,4.5
HWS Swift Coding Challenges: Real Problems - Real Solutions,4.2,215.0,"['ios development', 'swift programming']",udemy,2,4.5
Ultimate Expert Guide: Mastering PostgreSQL Administration,3.8,215.0,"['performance management', 'network architecture', 'software architecture', 'computer architecture', 'data architecture', 'distributed computing architecture', 'postgresql']",udemy,0,10.5
"Database Engineer/DBA  -  (MySQL,  MongoDB,  SQLite)",4.3,215.0,"['database design', 'database application', 'database theory', 'database administration']",udemy,1,17.5
REST API WebService Automation Testing-ReadyAPI-SoapuiNG PRO,3.9,215.0,"['software testing', 'cloud api']",udemy,0,8.0
Intro to Embedded Machine Learning,4.2,215.0,"['machine learning', 'machine learning algorithms', 'applied machine learning', 'machine learning software', 'statistical machine learning']",udemy,1,1.0
Introduction to Docker and the DCA Certification,4.2,215.0,['docker'],udemy,1,4.5
jQuery Masterclass Course: JavaScript and AJAX Coding Bible,3.7,215.0,"['big data', 'microsoft excel', 'google cloud platform', 'google app engine', 'microsoft azure', 'cross platform development']",udemy,0,5.0
Python for OOP: The A-to-Z OOP Python Programming Course,4.0,215.0,"['python programming', 'writing']",udemy,1,4.0
Object Oriented Programming with Python 3,4.4,215.0,['python programming'],udemy,0,5.5
"Distributed Tasks Demystified with Celery, SQS & Python",3.3,214.0,['python programming'],udemy,0,4.5
Outlier Detection Algorithms in Data Mining and Data Science,3.9,214.0,"['python programming', 'machine learning', 'machine learning algorithms', 'applied machine learning', 'machine learning software', 'data science', 'theoretical computer science', 'statistical machine learning', 'r programming', 'data mining', 'computer science', 'sas']",udemy,0,2.5
"Complete Codecamp On C, C++, C#, Java & Python Programming!",4.2,214.0,"['python programming', 'java programming', 'c programming language family', 'c++ programming', 'c# programming']",udemy,1,82.5
The Ultimate Python Unit Testing Course,4.2,214.0,['python programming'],udemy,0,8.5
Unreal Engine 5: The Ultimate Endless Runner Course,4.5,214.0,['game theory'],udemy,0,4.5
Make 5 Android Apps in 1 Hour No Coding  With App Inventor 2,4.0,214.0,['android development'],udemy,1,1.5
SAP MDG - Data Replication Framework (DRF) for beginners,4.4,215.0,['sap'],udemy,0,3.5
Python Developer Job Interview Prep: Become Job-Ready.,4.4,214.0,['python programming'],udemy,0,1.5
Socket.IO Chat App in React Native for iOS/Android,4.1,214.0,"['google app engine', 'react']",udemy,1,3.0
WP Plugin Development - Build your own plugin!,3.1,214.0,['wordpress'],udemy,1,4.0
Computer Vision - OCR using Python,4.2,215.0,"['deep learning', 'computer vision']",udemy,0,6.5
Professional CSS Flexbox,4.2,213.0,"['application development', 'database application', 'mobile security', 'mobile development', 'mobile development tools']",udemy,2,43.0
Web Application Automation - Selenium - Ruby - Cucumber,3.5,213.0,"['cloud-based integration', 'continuous integration']",udemy,4,6.5
Software Quality Assurance,4.2,213.0,['internet of things'],udemy,1,5.5
Selenium Automation testing from scratch,3.5,213.0,"['application development', 'database application']",udemy,0,14.0
Build An MP3 Player With Python And TKinter GUI Apps,4.9,213.0,"['python programming', 'user experience', 'user experience design', 'user research']",udemy,2,3.0
JSON AJAX data transfer to MySQL database using PHP,4.1,213.0,"['database design', 'database application', 'database theory', 'database administration']",udemy,2,2.5
Introduction to Oracle Database Backup and Security,4.1,213.0,['databases'],udemy,1,2.5
Building a Serverless AWS lambda API on AWS  in java,3.9,213.0,"['google cloud platform', 'cloud api', 'java programming', 'amazon web services', 'cross platform development', 'aws']",udemy,0,1.5
The complete guide to testing javascript & node applications,4.6,213.0,['software testing'],udemy,0,2.0
Deep Reinforcement Learning: Hands-on AI Tutorial in Python,4.1,213.0,"['artificial neural networks', 'business intelligence', 'emotional intelligence', 'reinforcement learning']",udemy,2,4.0
Python Loops and Looping Techniques: Beginner to Advanced,4.6,212.0,['python programming'],udemy,0,11.5
Advanced React 2023 (Performance & Best Practices),3.2,212.0,"['performance management', 'react']",udemy,2,9.0
Dart and Flutter 3 Bootcamp: Build Apps for Any Screen!,4.5,212.0,"['mobile security', 'mobile development', 'mobile development tools']",udemy,0,20.5
"Flutter testing : Unit, Widget & Integration testing",4.0,212.0,"['cloud-based integration', 'software testing', 'continuous integration']",udemy,1,2.0
Python Programming For Everyone,4.6,212.0,['python programming'],udemy,1,2.0
Be a Bootstrap Developer from scratch,4.5,212.0,['media production'],udemy,1,3.5
YOLO: Custom Object Detection & Web App in Python,4.4,212.0,"['python programming', 'google app engine']",udemy,0,5.5
Java Sorting Algorithms for Newbs,4.7,212.0,"['algorithms', 'machine learning algorithms', 'internet of things']",udemy,2,1.0
Angular 2 Master Class with Alejandro Rangel,4.2,212.0,['angular'],udemy,0,9.5
Automate application with Specflow and Selenium C#,4.3,212.0,['behavioral economics'],udemy,1,6.5
Unity 3D and C# - The Complete RPG Guide for Beginners,4.6,212.0,['c# programming'],udemy,0,41.0
Deep Learning Masterclass with TensorFlow 2 Over 20 Projects,4.4,212.0,"['deep learning', 'tensorflow', 'natural language processing', 'computer vision', 'c programming language family']",udemy,0,63.5
VB.NET Masterclass: Learn Visual Basic and VBScript,4.2,212.0,"['basic descriptive statistics', 'internet of things', 'other programming languages']",udemy,0,4.5
Learn Python 3 From Scratch,3.4,212.0,['python programming'],udemy,0,40.0
React Native bootcamp - Build an Instagram Clone w/Firebase,3.5,212.0,"['cloud storage', 'media strategy & planning', 'social media', 'react', 'media production']",udemy,0,12.5
Clustering & Classification With Machine Learning In R,4.7,212.0,"['machine learning', 'machine learning algorithms', 'applied machine learning', 'machine learning software', 'statistical machine learning', 'r programming', 'power bi', 'internet of things']",udemy,0,8.0
Python Foundation - Quick Jump Start for Programmers,4.4,211.0,"['python programming', 'natural language processing', 'c programming language family']",udemy,1,4.5
C++ Standard Template Library in Practice,4.7,211.0,['c++ programming'],udemy,2,10.5
Introduction to Python for genetics,4.5,211.0,"['python programming', 'basic descriptive statistics', 'natural language processing', 'c programming language family', 'internet of things']",udemy,1,4.5
YOLO: Automatic License Plate Detection & Extract text App,4.1,211.0,"['deep learning', 'tensorflow', 'google app engine']",udemy,0,5.5
Mastering UX and UI Design for Effective Marketing,1.8,211.0,['internet of things'],udemy,0,1.0
DevOps CI CD with Jenkins Maven Git and Pipeline,3.7,211.0,"['devops', 'cloud-based integration', 'continuous delivery', 'continuous integration', 'devops tools']",udemy,0,3.0
Interactive Web Animation [ JavaScript SVG CSS & Canvas ],4.2,210.0,"['javascript', 'html and css']",udemy,0,6.0
Game QA/Testing Short Course,4.0,210.0,"['software testing', 'game theory']",udemy,0,34.0
OpenCV Python For Beginners | Hands on Computer Vision,3.7,210.0,['python programming'],udemy,1,12.0
Survey of python for GIS applications,4.3,210.0,"['python programming', 'natural language processing', 'c programming language family', 'gis software']",udemy,2,13.5
Unity 3D Master Class - Game Development For Beginners,4.1,210.0,"['google cloud platform', 'cross platform development', '3d']",udemy,0,8.5
"NFT Marketplace - A Guide for React, Next & Solidity (2023)",4.4,210.0,['react'],udemy,0,22.5
iOS 10 iPhone App Development: Learn the Basics in 2 hours,4.1,210.0,['google app engine'],udemy,1,1.5
SQL–MySQL Complete Master Bootcamp | Beginner-Expert (2024),4.6,210.0,"['sql', 'business intelligence', 'database design', 'emotional intelligence', 'database application', 'database theory', 'database administration']",udemy,0,25.5
How to Dominate ARCore 1.x : Build 9 Augmented Reality Apps,3.4,209.0,['virtual reality'],udemy,1,5.0
Go Programming Bootcamp,4.8,209.0,['problem solving'],udemy,0,16.0
"Decision Trees, Random Forests, Bagging & XGBoost: R Studio",4.5,209.0,"['decision making', 'r programming']",udemy,0,6.0
DevOps and Agile: The Complete Guide + 2 EXTRA Courses,4.4,209.0,"['devops', 'kubernetes', 'agile software development', 'scrum', 'devops tools']",udemy,0,3.5
*NEW* Web Forms - 2023 Build & Master Web forms,4.6,209.0,['html and css'],udemy,0,22.0
ChatGPT for Data Science and Data Analysis in Python,4.1,209.0,"['data science', 'theoretical computer science', 'computer science']",udemy,0,4.0
Mastering OCR using Deep Learning and OpenCV-Python,4.0,209.0,"['python programming', 'deep learning']",udemy,0,2.5
C# Programming Crash Course,4.2,209.0,"['deep learning', 'c# programming']",udemy,0,9.0
The Pro Salesforce Development Course : Beginner to Advanced,4.5,209.0,"['natural language processing', 'c programming language family', 'salesforce']",udemy,0,94.5
Make 10 Pro Advanced GUI Applications in Python,4.7,209.0,"['python programming', 'internet of things']",udemy,0,21.0
Writing Beautiful RESTful APIs,4.4,209.0,['cloud api'],udemy,0,1.0
The Perfect NGINX Server - CentOS Edition,4.7,209.0,['wordpress'],udemy,1,10.5
Deep Learning Bootcamp with 5 Capstone Projects,3.3,209.0,['deep learning'],udemy,1,6.5
Beginners Guide To C# With Visual Studio 2017,4.3,208.0,['c# programming'],udemy,1,6.5
REST API's RESTFul from 0 to AWS with Spring Boot and Docker,4.5,208.0,"['cloud api', 'aws']",udemy,0,14.5
VSD - Machine Intelligence in EDA/CAD,4.1,208.0,"['machine learning', 'machine learning algorithms', 'applied machine learning', 'machine learning software', 'statistical machine learning']",udemy,1,4.0
Data Analysis with Polars,4.6,208.0,['transform'],udemy,2,2.5
MV Design Pattern in iOS - Build SwiftUI Apps Apple's Way,4.8,208.0,"['power bi', 'internet of things']",udemy,0,7.0
Become A Mobile App Developer (iOS / Android / Windows),4.0,209.0,"['mobile security', 'mobile development', 'mobile development tools', 'ios development', 'android development']",udemy,1,13.5
"Modern JavaScript: Building Real-World, Real-Time Apps",3.9,208.0,['javascript'],udemy,2,13.5
jQuery UI in Action: Build 13 jQuery UI Projects,4.8,208.0,"['user experience', 'user experience design', 'user research']",udemy,0,23.5
Statistics with R - Advanced Level,4.3,208.0,['r programming'],udemy,4,4.5
"React.js: Building Production Ready Apps, Start to Finish",4.1,208.0,['react'],udemy,0,17.5
JavaScript 2018: Modern Approach,3.5,208.0,"['javascript', 'internet of things']",udemy,0,2.0
Tidy Data: Updated Data Processing With tidyr and dplyr in R,4.8,208.0,"['data science', 'theoretical computer science', 'r programming', 'computer science']",udemy,0,4.5
Pro Javascript backend developer,4.2,207.0,['javascript'],udemy,1,21.5
JavaScript Fundamentals ES6 for beginners,4.4,207.0,['javascript'],udemy,1,4.0
From 0 to 1: Learn Python Programming  - Easy as Pie,4.3,207.0,['python programming'],udemy,0,10.5
C# Basics for Beginners: Learn C# Fundamentals by Coding,3.9,207.0,['c# programming'],udemy,1,2.5
"Recursion and Backtracking (Memoization, D&C, Combinations)",4.6,207.0,['problem solving'],udemy,0,1.5
Building Augmented Reality Apps in RealityKit & ARKit,4.6,207.0,['virtual reality'],udemy,0,6.5
jQuery For Beginners : A Basic Introduction,4.4,206.0,"['javascript', 'internet of things']",udemy,1,1.0
Salesforce Change and Release Management - A complete guide,4.6,206.0,"['material handling', 'salesforce']",udemy,0,3.0
Hacking with Swift 3 - Beginner to Pro - Build 22 iOS Apps,4.7,206.0,"['ios development', 'swift programming']",udemy,0,21.5
Python For Beginners : Quick Start Guide to Python 3,4.3,206.0,['python programming'],udemy,1,7.5
Algorithms and Data Structures in C++ (2020),3.3,206.0,"['algorithms', 'machine learning algorithms', 'data structures', 'c++ programming']",udemy,0,2.5
SOLID Principles in PHP : Learn how to write better code,4.5,206.0,"['network architecture', 'software architecture', 'computer architecture', 'data architecture', 'distributed computing architecture']",udemy,2,3.5
C# For Beginners: Learn C# Programming From Scratch,4.3,206.0,"['natural language processing', 'game theory', 'c programming language family', 'c# programming']",udemy,1,3.5
Complete Java Design Patterns masterclass 2023,4.6,208.0,"['applied machine learning', 'java programming', 'applied mathematics']",udemy,0,4.5
Professional JavaScript 2023 (Beginner to Advanced!),4.7,206.0,['javascript'],udemy,0,20.0
Using gRPC in Microservices Communication with .Net 5,4.5,206.0,"['communication', 'business communication', 'performance management']",udemy,2,7.5
[NEW 2023] Angular 16 from Zero to Hero,4.5,207.0,['angular'],udemy,1,3.5
MS SQL with C#,4.2,205.0,"['sql', 'c# programming']",udemy,0,25.0
Introduction to R Programming,3.1,205.0,"['r programming', 'internet of things']",udemy,0,16.5
The Ultimate C# and Unity course for beginners,4.3,205.0,"['game theory', 'c# programming']",udemy,1,30.0
Learn Advanced Python Programming,3.8,205.0,"['python programming', 'machine learning', 'machine learning algorithms', 'applied machine learning', 'machine learning software', 'statistical machine learning']",udemy,4,9.5
Learn Java Programming With Hands On Examples,2.4,205.0,['java programming'],udemy,1,38.0
Application Development with Dynamics 365: 2-in-1,4.0,204.0,"['customer support', 'power bi', 'internet of things']",udemy,2,13.0
Learn Angular From Scratch - Complete Guide Design to Deploy,4.7,204.0,"['google app engine', 'angular']",udemy,0,23.0
"Unity 2020, Android Game Development: Create a COMPLETE game",4.4,204.0,"['google app engine', 'game theory', 'mobile security', 'mobile development', 'mobile development tools', 'internet of things', 'retail store operations']",udemy,1,14.0
2023 Python for Linear Regression in Machine Learning,4.9,204.0,"['regression', 'linear algebra', 'feature engineering']",udemy,0,14.5
The Beginner's JavaScript Course,4.0,204.0,"['javascript', 'internet of things']",udemy,0,1.0
Build your own Load Balancer on AWS,4.7,204.0,"['load', 'cloud load balancing']",udemy,1,2.5
AutoML Automated Machine Learning BootCamp (No Code ML),4.0,204.0,"['machine learning', 'machine learning algorithms', 'applied machine learning', 'machine learning software', 'statistical machine learning', 'internet of things']",udemy,0,1.0
Mern Full Stack Web Application with React & Web Development,4.4,203.0,"['application development', 'database application', 'react']",udemy,0,27.0
Protocol Oriented Programming in Swift 4 and iOS 11,4.4,203.0,"['power bi', 'internet of things', 'ios development', 'swift programming']",udemy,2,2.5
Apache Camel with Springboot Masterclass,4.3,204.0,['apache'],udemy,1,3.5
DYDX Pairs Trading Bot Build in Python Running in the Cloud,4.3,203.0,"['account management', 'securities trading', 'aws']",udemy,1,7.5
Machine Learning Guide: Learn Machine Learning Algorithms,2.8,203.0,"['machine learning', 'algorithms', 'machine learning algorithms', 'applied machine learning', 'machine learning software', 'statistical machine learning']",udemy,1,1.0
"Learn Flask, A web Development Framework of Python",4.7,203.0,['website'],udemy,0,14.0
Amazon Rekognition Development: A Complete Guide,4.5,203.0,"['search engine optimization', 'amazon web services', 'aws']",udemy,0,2.5
Elixir : Start programming on best concurrent language,3.1,203.0,"['natural language processing', 'c programming language family', 'internet of things']",udemy,1,4.0
Learn Complete Web Development From Scratch,4.1,203.0,['php programming'],udemy,0,12.0
Introduction to Python 3,3.9,202.0,"['python programming', 'basic descriptive statistics', 'natural language processing', 'c programming language family', 'internet of things']",udemy,1,6.5
