course_title,rating,review_count,skills_list,platform,level,duration
"Assets, Threats, and Vulnerabilities",4.8,1000.0,"['Cryptography', 'Linux']",coursera,1,43.449999999999996
Genomic Data Science,4.5,6100.0,"['Bioinformatics', 'Computer Programming', 'Data Analysis', 'Python Programming', 'Computational Thinking', 'General Statistics', 'Exploratory Data Analysis', 'R Programming', 'Data Analysis Software', 'Algorithms', 'Computer Programming Tools', 'Biostatistics', 'Statistical Analysis', 'Programming Principles', 'Probability & Statistics', 'Statistical Tests', 'Data Structures', 'Operating Systems', 'Research and Design', 'Big Data', 'Computational Logic', 'Problem Solving', 'Statistical Programming', 'Experiment', 'Correlation And Dependence']",coursera,2,78.21
Cybersécurité Google,4.7,33.0,"['Linux', 'SQL']",coursera,1,78.21
U.S. Federal Taxation,4.8,822.0,"['Taxes', 'Accounting', 'Financial Accounting', 'Finance', 'Critical Thinking', 'General Accounting', 'Regulations and Compliance', 'Financial Analysis', 'Corporate Accouting', 'Generally Accepted Accounting Principles (GAAP)', 'Problem Solving', 'Benefits']",coursera,2,78.21
Algorithms,4.8,5800.0,"['Algorithms', 'Theoretical Computer Science', 'Computer Programming', 'Problem Solving', 'Graph Theory', 'Mathematics', 'Data Structures', 'Computational Thinking', 'Mathematical Theory & Analysis', 'Critical Thinking', 'Computational Logic', 'Programming Principles', 'Software Engineering']",coursera,2,78.21
Medical Billing and Coding Fundamentals,4.8,188.0,"['Communication', 'Leadership and Management']",coursera,1,78.21
TensorFlow: Advanced Techniques,4.8,1400.0,"['Deep Learning', 'Machine Learning', 'Tensorflow', 'Artificial Neural Networks', 'Applied Machine Learning', 'Python Programming', 'Machine Learning Algorithms', 'Human Learning', 'Computer Vision', 'Computer Programming', 'Network Model', 'Machine Learning Software', 'Network Architecture', 'Training', 'Visualization (Computer Graphics)', 'Computer Graphic Techniques', 'Strategy']",coursera,2,78.21
Applied Data Science with Python,4.5,33500.0,"['Python Programming', 'Data Analysis', 'Computer Programming', 'Machine Learning', 'Algorithms', 'Applied Machine Learning', 'Data Mining', 'Machine Learning Algorithms', 'Exploratory Data Analysis', 'Statistical Programming', 'Data Management', 'Extract', 'Transform', 'Load', 'Natural Language Processing', 'Critical Thinking', 'Statistical Machine Learning', 'Graph Theory', 'Network Analysis', 'Computer Programming Tools', 'Human Learning', 'Data Visualization', 'Network Model', 'Data Analysis Software', 'Regression', 'Computer Networking', 'General Statistics', 'Network Architecture', 'Plot (Graphics)', 'Visualization (Computer Graphics)', 'Computer Graphics']",coursera,2,78.21
Mathematics for Machine Learning,4.6,14000.0,"['Algebra', 'Linear Algebra', 'Mathematics', 'Machine Learning', 'Mathematical Theory & Analysis', 'Computer Programming', 'Python Programming', 'Machine Learning Algorithms', 'Calculus', 'Computational Logic', 'Algorithms', 'Differential Equations', 'Applied Mathematics', 'Problem Solving', 'Statistical Analysis', 'Dimensionality Reduction', 'Computer Programming Tools', 'Regression']",coursera,1,78.21
Reinforcement Learning,4.7,3300.0,"['Machine Learning', 'Reinforcement Learning', 'Algorithms', 'Human Learning', 'Machine Learning Algorithms', 'Applied Machine Learning', 'Computer Programming', 'Python Programming', 'Statistical Machine Learning', 'Statistical Programming', 'Artificial Neural Networks', 'Decision Making', 'Probability & Statistics', 'Probability Distribution']",coursera,2,78.21
Mergers and Acquisitions,4.6,249.0,"['Mergers & Acquisitions', 'Finance', 'Accounting', 'Financial Analysis', 'Financial Accounting', 'Banking', 'Business Analysis', 'Investment Management', 'Financial Management', 'Data Analysis', 'Market Analysis', 'Corporate Accouting', 'Taxes']",coursera,2,78.21
Leading People and Teams,4.7,10200.0,"['Human Resources', 'Leadership and Management', 'People Development', 'Strategy and Operations', 'Leadership Development', 'Talent Management', 'Business Psychology', 'People Analysis', 'Communication', 'People Management', 'Strategy', 'Human Learning', 'Human Resources Operations', 'Business Communication', 'Collaboration', 'Influencing', 'Performance Management', 'Conflict Management', 'Employee Relations', 'Business Analysis', 'Marketing', 'Recruitment']",coursera,1,78.21
Fundamentals of Project Planning and Management,4.7,9300.0,"['Project Management', 'Strategy and Operations', 'Leadership and Management', 'Planning']",coursera,1,43.449999999999996
The Business of Health Care,4.6,1700.0,"['Leadership and Management', 'Finance', 'Decision Making', 'Performance Management', 'Strategy and Operations', 'Operations Management', 'Business Analysis', 'Financial Analysis', 'Financial Management', 'Business Psychology', 'Accounting', 'Accounts Payable and Receivable', 'Financial Accounting', 'General Accounting', 'Management Accounting', 'People Management', 'Generally Accepted Accounting Principles (GAAP)', 'People Analysis', 'Strategy', 'Business Process Management', 'Innovation', 'Leadership Development', 'Payments', 'Behavioral Economics', 'Problem Solving', 'Compensation', 'Correlation And Dependence', 'Insurance Sales', 'Research and Design', 'Risk Management']",coursera,1,78.21
AI for Good,4.8,160.0,"['Artificial Neural Networks', 'Computer Vision', 'Exploratory Data Analysis', 'Natural Language Processing', 'Python Programming']",coursera,1,34.76
Analyze Data to Answer Questions,4.6,9600.0,"['Data Analysis', 'Data Management', 'Microsoft Excel', 'SQL', 'Spreadsheet Software']",coursera,1,43.449999999999996
Data Science: Foundations using R,4.6,47700.0,"['Data Analysis', 'R Programming', 'Statistical Programming', 'Exploratory Data Analysis', 'Computer Programming', 'Computer Programming Tools', 'Data Management', 'Programming Principles', 'Data Structures', 'Statistical Analysis', 'Critical Thinking', 'Problem Solving', 'General Statistics', 'Process Analysis', 'Basic Descriptive Statistics', 'Statistical Tests', 'Computational Thinking', 'Big Data', 'Data Mining', 'Data Visualization', 'Databases', 'Extract', 'Transform', 'Load', 'Plot (Graphics)', 'Communication', 'Computer Graphic Techniques', 'Computer Graphics', 'Interactive Data Visualization', 'Knitr', 'Visualization (Computer Graphics)']",coursera,1,78.21
Meta Marketing Analytics,4.7,2100.0,"['Marketing', 'Data Analysis', 'Digital Marketing', 'Advertising', 'Marketing Management', 'Media Strategy & Planning', 'Business Analysis', 'Statistical Analysis', 'Communication', 'Probability & Statistics', 'Market Analysis', 'General Statistics', 'Experiment', 'Data Visualization', 'Storytelling', 'Regression', 'Statistical Tests', 'Market Research', 'Basic Descriptive Statistics', 'Probability Distribution', 'Brand Management', 'Forecasting', 'Research and Design', 'Computer Programming', 'Data Management', 'Databases', 'Python Programming', 'SQL', 'Statistical Programming', 'Tableau Software']",coursera,1,78.21
OKR Certification: Leadership and Goal Setting,4.8,320.0,"['Leadership and Management', 'Strategy', 'Strategy and Operations', 'Business Transformation', 'Communication', 'Organizational Development', 'Professional Development', 'Critical Thinking', 'Leadership Development', 'Performance Management', 'Planning']",coursera,1,43.449999999999996
Introduction to Artificial Intelligence (AI),4.7,11700.0,"['Algorithms', 'Applied Machine Learning', 'Artificial Neural Networks', 'Computer Vision', 'Deep Learning', 'Human Learning', 'Machine Learning', 'Machine Learning Algorithms', 'Machine Learning Software', 'Data Analysis', 'Data Science']",coursera,1,43.449999999999996
Achieving Personal and Professional Success,4.7,3000.0,"['Communication', 'Human Learning', 'Professional Development', 'Critical Thinking', 'Leadership Development', 'Leadership and Management', 'People Analysis', 'Decision Making', 'Emotional Intelligence', 'People Development', 'Adaptability', 'Negotiation', 'Influencing', 'Innovation']",coursera,1,78.21
People and Soft Skills for Professional and Personal Success,4.6,641.0,"['Leadership and Management', 'Communication', 'Problem Solving', 'Critical Thinking', 'Planning', 'Professional Development', 'Collaboration', 'People Management', 'Conflict Management']",coursera,1,34.76
Business Analytics with Excel: Elementary to Advanced,4.8,1100.0,"['Business Analysis', 'Data Analysis', 'Data Visualization', 'Spreadsheet Software', 'Data Model', 'Decision Making', 'Microsoft Excel', 'Process Analysis', 'Statistical Visualization']",coursera,2,34.76
System Administration and IT Infrastructure Services,4.7,23700.0,"['Cloud Computing', 'Leadership and Management']",coursera,1,34.76
Successful Negotiation: Essential Strategies and Skills,4.8,18800.0,"['Contract Management', 'Negotiation', 'Communication', 'Decision Making', 'Strategy']",coursera,1,34.76
Financial Engineering and Risk Management,4.5,207.0,"['Finance', 'Risk Management', 'Probability & Statistics', 'Leadership and Management', 'Mathematics', 'Investment Management', 'Securities Sales', 'Securities Trading', 'Computer Programming']",coursera,2,78.21
Introduction to Programming with Python and Java,4.4,1500.0,"['Computer Programming', 'Python Programming', 'Programming Principles', 'Java Programming', 'Computer Programming Tools', 'Data Analysis', 'Data Structures', 'Problem Solving', 'Computational Logic', 'Computational Thinking', 'Critical Thinking', 'Data Analysis Software', 'Data Management', 'Data Visualization', 'Exploratory Data Analysis', 'Software Engineering', 'Data Science']",coursera,1,78.21
Entrepreneurship: Growing Your Business,4.8,7100.0,"['Leadership and Management', 'Strategy and Operations', 'Strategy', 'Critical Thinking', 'Leadership Development', 'Decision Making', 'Business Development', 'Entrepreneurship', 'Human Learning', 'Business Analysis', 'Communication', 'Finance', 'Account Management', 'Accounting', 'Accounts Payable and Receivable', 'Financial Accounting', 'Financial Analysis', 'General Accounting', 'Generally Accepted Accounting Principles (GAAP)', 'Organizational Development', 'Planning', 'Problem Solving', 'Business Transformation', 'Marketing', 'Sales', 'Business Design', 'Financial Management', 'Payments', 'Customer Success', 'Innovation']",coursera,1,78.21
Think like a CFO,4.8,5700.0,"['Finance', 'Financial Accounting', 'Accounting', 'Investment Management', 'Financial Management', 'Financial Analysis', 'Leadership and Management', 'Risk Management', 'Corporate Accouting', 'Market Analysis', 'Management Accounting']",coursera,1,78.21
Fintech: Foundations & Applications of Financial Technology,4.6,3500.0,"['FinTech', 'Finance', 'BlockChain', 'Innovation', 'Investment Management', 'Financial Management', 'Financial Analysis', 'Risk Management', 'General Statistics', 'Payments', 'Behavioral Economics', 'Entrepreneurial Finance', 'Market Research', 'Cash Management', 'Cryptography', 'Human Learning', 'Machine Learning Algorithms', 'Machine Learning Software', 'Securities Trading', 'Applied Machine Learning', 'Machine Learning', 'Product Strategy', 'Business Transformation', 'Critical Thinking']",coursera,1,78.21
Google Data Analytics (PT),4.9,2900.0,"['Data Analysis', 'Data Visualization', 'Exploratory Data Analysis', 'Process Analysis', 'Databases', 'Data Management', 'Extract', 'Transform', 'Load', 'Statistical Programming', 'SQL', 'Business Analysis', 'Spreadsheet Software', 'Operational Analysis', 'Data Analysis Software', 'Microsoft Excel', 'Visualization (Computer Graphics)', 'Communication', 'Critical Thinking', 'Interactive Data Visualization', 'Programming Principles', 'Statistical Visualization', 'Collaboration', 'Organizational Development', 'Plot (Graphics)', 'R Programming', 'Strategy', 'Tableau Software', 'Storytelling', 'Strategy and Operations', 'Business Communication', 'Graph Theory', 'Project Management', 'Data Structures', 'Graphic Design', 'Leadership and Management', 'System Security']",coursera,1,78.21
Pharmacy Technician Fundamentals,4.7,126.0,"['Communication', 'Leadership and Management']",coursera,1,78.21
Tools for Data Science,4.5,27600.0,"['Data Science', 'R Programming', 'Cloud Computing', 'Computer Programming', 'IBM Cloud', 'Python Programming']",coursera,1,34.76
Practical Data Science on the AWS Cloud,4.5,524.0,"['Amazon Web Services', 'Exploratory Data Analysis']",coursera,3,34.76
Private Equity and Venture Capital,4.8,7800.0,"['Business Analysis', 'Entrepreneurial Finance', 'Finance', 'Financial Management', 'Investment Management', 'Mergers & Acquisitions', 'Entrepreneurship', 'Decision Making', 'Financial Analysis', 'Strategy']",coursera,0,34.76
Foundations of Business Intelligence,4.8,670.0,"['Business Intelligence', 'Leadership and Management']",coursera,3,43.449999999999996
Geographic Information Systems  (GIS),4.8,5800.0,"['ArcGIS', 'Data Analysis', 'Spatial Analysis', 'Spatial Data Analysis', 'Data Visualization', 'GIS Software', 'Geovisualization', 'Data Visualization Software', 'Databases', 'Interactive Data Visualization', 'Leadership and Management']",coursera,1,78.21
Human Resource Management: HR for People Managers,4.8,13800.0,"['Human Resources', 'Human Resources Operations', 'Employee Relations', 'Strategy and Operations', 'People Management', 'Leadership and Management', 'Communication', 'Strategy', 'Compensation', 'People Development', 'Performance Management', 'Organizational Development', 'Planning', 'Professional Development', 'Recruitment', 'Business Psychology', 'Human Learning', 'People Analysis', 'Benefits', 'Business Analysis', 'Culture']",coursera,1,78.21
Introduction to Negotiation: A Strategic Playbook for Becoming a Principled and Persuasive Negotiator,4.9,4700.0,"['Negotiation', 'Game Theory', 'Strategy']",coursera,0,34.76
Software Product Management,4.7,11300.0,"['Software Engineering', 'Agile Software Development', 'Product Management', 'Design and Product', 'Leadership and Management', 'Project Management', 'Planning', 'Application Development', 'Product Design', 'Entrepreneurship', 'Strategy and Operations', 'Business Analysis', 'Collaboration', 'User Experience', 'Scrum (Software Development)', 'Supply Chain and Logistics']",coursera,1,78.21
Project Management & Other Tools for Career Development,4.7,34900.0,"['Project Management', 'Communication', 'Collaboration', 'Decision Making', 'Leadership and Management', 'Strategy and Operations', 'Business Communication', 'People Management', 'Business Analysis', 'Conflict Management', 'Critical Thinking', 'Problem Solving', 'Professional Development', 'Customer Relationship Management', 'Business Development', 'Negotiation', 'Planning', 'Writing', 'Adaptability', 'Deep Learning', 'Business Research', 'Strategy', 'Benefits', 'Data Visualization Software', 'Risk Management', 'Scrum (Software Development)', 'User Experience']",coursera,1,78.21
"Product Ideation, Design, and Management",4.5,470.0,"['Leadership and Management', 'Strategy and Operations', 'Product Management', 'Design and Product', 'Entrepreneurship', 'Product Development', 'Strategy', 'Product Design', 'Marketing', 'Product Strategy', 'Research and Design', 'Market Research', 'Market Analysis', 'Product Marketing', 'Finance', 'Sales', 'Investment Management', 'Planning', 'Project Management', 'Financial Analysis', 'Financial Management', 'Business Psychology', 'Budget Management', 'Entrepreneurial Finance', 'Software Engineering Tools', 'Innovation']",coursera,1,78.21
Excel Basics for Data Analysis,4.8,6700.0,"['Microsoft Excel', 'Spreadsheet Software', 'Data Analysis', 'Data Science']",coursera,1,34.76
UCI Project Management,4.7,276.0,"['Leadership and Management', 'Strategy and Operations', 'Project Management', 'Planning']",coursera,1,78.21
Getting started with Google Workspace,4.7,1300.0,"['Collaboration', 'Google Cloud Platform', 'Communication', 'Cloud Applications', 'User Experience', 'Leadership and Management', 'Cloud Platforms', 'Cloud Computing', 'Business Communication', 'Organizational Development', 'Google App Engine', 'Cloud Storage', 'Data Management', 'Planning', 'Problem Solving', 'Business Analysis', 'Spreadsheet Software', 'Business Process Management', 'Data Visualization', 'Other Cloud Platforms and Tools', 'Project Management', 'Writing', 'Professional Development', 'Data Analysis', 'Strategy', 'Databases', 'Design and Product', 'Visual Design', 'Graphic Design']",coursera,1,78.21
Organizational Analysis,4.6,1400.0,"['Leadership and Management', 'Organizational Development', 'Strategy', 'Strategy and Operations', 'Decision Making', 'Business Psychology', 'Change Management', 'Culture', 'Business Analysis', 'People Analysis']",coursera,1,34.76
Google Data Analytics,4.5,115.0,"['Decision Making', 'Data Analysis', 'Leadership and Management', 'Strategy', 'Strategy and Operations', 'Business Analysis', 'Design and Product', 'Planning', 'Communication', 'Business Psychology', 'Entrepreneurship', 'Business Development', 'Business Communication', 'Critical Thinking', 'Problem Solving', 'Exploratory Data Analysis', 'Process Analysis', 'Data Visualization', 'Operational Analysis', 'Visualization (Computer Graphics)', 'Interactive Data Visualization', 'Spreadsheet Software', 'Databases', 'SQL']",coursera,1,78.21
Programming for Everybody (Getting Started with Python),4.8,224900.0,"['Algorithms', 'Computational Logic', 'Computational Thinking', 'Computer Programming', 'Critical Thinking', 'Problem Solving', 'Programming Principles', 'Python Programming', 'Software Engineering', 'Theoretical Computer Science']",coursera,1,34.76
"Improving Deep Neural Networks: Hyperparameter Tuning, Regularization and Optimization",4.9,62600.0,"['Applied Machine Learning', 'Deep Learning', 'Machine Learning', 'Artificial Neural Networks', 'Machine Learning Algorithms', 'Algorithms', 'Computer Programming', 'Mathematics', 'Python Programming', 'Mathematical Theory & Analysis', 'Tensorflow', 'Human Learning']",coursera,2,43.449999999999996
Share Data Through the Art of Visualization,4.6,7700.0,"['Business Communication', 'Data Analysis', 'Data Visualization', 'Data Visualization Software', 'Tableau Software']",coursera,1,43.449999999999996
AI for Medicine,4.7,2200.0,"['Machine Learning', 'Machine Learning Algorithms', 'Deep Learning', 'Python Programming', 'Artificial Neural Networks', 'Statistical Programming', 'Probability & Statistics', 'Natural Language Processing']",coursera,2,34.76
Foundations of Data Science,4.7,1300.0,"['Communication', 'Data Analysis', 'Planning', 'Project Management']",coursera,3,34.76
Sound the Alarm: Detection and Response,4.8,746.0,"['Linux', 'Network Security', 'Computer Security Incident Management', 'Leadership and Management']",coursera,1,43.449999999999996
Microsoft Azure Fundamentals AZ-900 Exam Prep,4.6,2400.0,"['Cloud Computing', 'Microsoft Azure', 'Cloud Management', 'Cloud Applications', 'Cloud Infrastructure', 'Cloud Platforms', 'Network Security', 'Cloud Engineering', 'Cloud Standards', 'DevOps', 'Leadership and Management', 'System Security', 'Cloud Storage', 'Machine Learning', 'Software As A Service', 'Cloud-Based Integration', 'Software Security', 'Data Management', 'Network Architecture', 'Security Software', 'Account Management', 'Database Administration', 'Databases', 'Web Development Tools']",coursera,1,78.21
Project Management,4.8,452.0,"['Leadership and Management', 'Project Management', 'Planning', 'Strategy and Operations', 'Product Management', 'Agile Software Development', 'People Management', 'Strategy', 'Scrum (Software Development)', 'Performance Management', 'Risk Management', 'Business Process Management', 'Business Communication', 'Decision Making', 'Organizational Development', 'Product Development', 'Data Analysis', 'Estimation', 'Budget Management']",coursera,1,34.76
Game Theory,4.6,4500.0,"['Decision Making', 'Game Theory', 'General Statistics', 'Problem Solving', 'Critical Thinking', 'Mathematical Theory & Analysis']",coursera,1,34.76
UI / UX Design,4.7,7200.0,"['Design and Product', 'Front-End Web Development', 'Graphic Design', 'Interactive Design', 'Research and Design', 'User Experience', 'User Experience Design', 'Visual Design', 'Visualization (Computer Graphics)', 'Web Design', 'Strategy']",coursera,1,78.21
Foundations of Management,4.8,4700.0,"['Leadership and Management', 'Accounting', 'Financial Accounting', 'Communication', 'Customer Analysis', 'Design and Product', 'Human Resources', 'Market Analysis', 'Marketing', 'Strategy and Operations', 'Finance', 'Financial Management', 'Leadership Development', 'Marketing Design', 'Product Marketing', 'Strategy', 'Employee Relations', 'Management Accounting', 'Market Research', 'People Development', 'People Management', 'Business Psychology', 'Collaboration', 'Culture', 'Financial Analysis']",coursera,1,78.21
Bookkeeping Basics,4.6,4000.0,"['Accounting', 'General Accounting', 'Accounting Software', 'Finance']",coursera,1,43.449999999999996
Scrum Master Certification,4.7,2500.0,"['Agile Software Development', 'Scrum (Software Development)', 'Project Management', 'Software Engineering', 'Continuous Delivery', 'Product Development', 'Continuous Integration', 'Leadership and Management', 'Product Management', 'Collaboration', 'DevOps', 'Software Testing', 'Product Lifecycle', 'Planning', 'Process Analysis', 'Software Engineering Tools', 'System Software', 'Business Communication', 'Devops Tools', 'Risk Management']",coursera,1,78.21
Financial Analysis - Skills for Success,4.7,160.0,"['Finance', 'Financial Accounting', 'Accounts Payable and Receivable', 'Accounting', 'General Accounting', 'Financial Analysis', 'Leadership and Management', 'Cost Accounting', 'Generally Accepted Accounting Principles (GAAP)', 'Account Management', 'Business Analysis', 'Management Accounting', 'Risk Management', 'Data Analysis', 'Planning']",coursera,1,34.76
From Likes to Leads: Interact with Customers Online,4.8,2100.0,"['Digital Marketing', 'Marketing', 'Marketing Management', 'Media Strategy & Planning', 'Social Media', 'Advertising', 'Data Analysis', 'Strategy']",coursera,1,34.76
Google Professional Workspace Administrator,4.7,2900.0,"['Leadership and Management', 'Account Management', 'Google Cloud Platform', 'Cloud Management', 'System Security', 'Cloud Applications', 'Cloud Platforms', 'Security Engineering', 'Operations Management', 'Software Security', 'Network Security', 'Cloud Computing', 'Data Management', 'Security Strategy', 'Cloud Infrastructure', 'Organizational Development', 'Other Cloud Platforms and Tools', 'Change Management', 'Cloud-Based Integration', 'Database Administration', 'Collaboration', 'Software As A Service', 'Strategy and Operations', 'Computer Security Incident Management', 'Planning', 'Strategy', 'Security Software', 'Project Management', 'Mobile Security', 'Accounting']",coursera,1,43.449999999999996
Data Analysis with R Programming,4.8,8700.0,"['R Programming', 'Data Analysis', 'Computer Programming', 'SQL']",coursera,1,34.76
Connected Leadership,4.8,247.0,"['Leadership and Management', 'Change Management', 'People Management', 'Process Analysis']",coursera,1,34.76
Tableau Business Intelligence Analyst,4.8,97.0,"['Business Analysis', 'Data Analysis', 'Data Architecture', 'Data Management', 'Interactive Data Visualization', 'Project Management', 'Tableau Software']",coursera,1,78.21
Applied Data Science with R,4.5,803.0,"['Data Analysis', 'R Programming', 'Computer Programming', 'Statistical Programming', 'Data Management', 'Data Visualization', 'Databases', 'Exploratory Data Analysis', 'Statistical Analysis', 'Data Analysis Software', 'Data Structures', 'Plot (Graphics)', 'Statistical Visualization', 'Basic Descriptive Statistics', 'Interactive Data Visualization', 'SQL', 'Database Application', 'Extract', 'Transform', 'Load', 'General Statistics', 'Visualization (Computer Graphics)', 'Programming Principles', 'Regression', 'Database Administration', 'Database Design', 'Database Theory', 'Computer Programming Tools', 'Correlation And Dependence', 'Statistical Machine Learning', 'Visual Design', 'Data Science']",coursera,1,78.21
Google Project Management,4.6,149.0,"['Leadership and Management', 'Planning', 'Communication', 'Strategy', 'Strategy and Operations', 'Business Analysis', 'Business Development', 'Business Psychology', 'Collaboration', 'Decision Making', 'Design and Product', 'Data Analysis', 'Entrepreneurship', 'Business Communication', 'Emotional Intelligence', 'People Management', 'Resilience', 'C++ Programming', 'Critical Thinking', 'Network Security', 'Data Analysis Software', 'Adaptability', 'Organizational Development', 'Project Management', 'Culture']",coursera,1,78.21
Artificial Intelligence in Marketing,4.5,146.0,"['Digital Marketing', 'Marketing', 'Algorithms', 'Customer Relationship Management', 'Market Analysis', 'Strategy', 'Customer Success', 'Leadership and Management', 'Machine Learning Algorithms', 'Strategy and Operations']",coursera,1,43.449999999999996
Introduction to Cloud Computing,4.6,4700.0,"['Cloud Computing', 'Cloud Applications', 'Cloud Infrastructure', 'Cloud Platforms', 'Cloud Storage', 'DevOps', 'IBM Cloud']",coursera,1,34.76
Clinical Trials Operations,4.8,217.0,"['Leadership and Management', 'Data Management', 'Clinical Data Management', 'Communication', 'Data Analysis', 'Recruitment', 'Statistical Analysis']",coursera,1,78.21
Project Management Principles and Practices,4.7,28800.0,"['Project Management', 'Strategy and Operations', 'Leadership and Management', 'Collaboration', 'Communication', 'Conflict Management', 'Risk Management', 'Estimation', 'Planning']",coursera,1,78.21
Management of Fashion and Luxury Companies,4.7,5600.0,"['Brand Management', 'Leadership and Management', 'Marketing', 'Retail Sales', 'Strategy', 'Business Analysis', 'Communication', 'Customer Analysis', 'Media Strategy & Planning', 'Product Design', 'Product Development']",coursera,0,34.76
Soporte de Tecnologías de la Información de Google,4.9,14700.0,"['Computer Networking', 'Communication', 'Computer Architecture', 'Operating Systems', 'Security Engineering', 'Network Security', 'Networking Hardware', 'Network Architecture', 'Human Computer Interaction', 'Software Security', 'System Software', 'Theoretical Computer Science', 'Security Software', 'Software-Defined Networking', 'Cloud Computing', 'Computational Logic', 'Data Management', 'Network Model', 'Customer Support', 'System Security', 'Cryptography', 'Problem Solving', 'Security Strategy', 'Adaptability', 'Linux']",coursera,1,78.21
Creative Writing,4.6,5800.0,"['Creativity', 'Human Learning', 'Storytelling', 'Writing']",coursera,1,78.21
Introduction to Machine Learning in Production,4.8,2600.0,"['Machine Learning', 'Applied Machine Learning', 'Leadership and Management']",coursera,3,43.449999999999996
"Influencing: Storytelling, Change Management and Governance",4.8,3600.0,"['Leadership and Management', 'Communication', 'Business Psychology', 'Strategy and Operations', 'Change Management', 'Conflict Management', 'Influencing', 'Organizational Development', 'Risk Management', 'Marketing', 'Negotiation', 'Sales', 'Critical Thinking', 'Decision Making', 'Entrepreneurship', 'Human Resources', 'Probability & Statistics', 'Business Communication', 'Employee Relations', 'People Analysis', 'Tensorflow', 'Storytelling']",coursera,1,78.21
Automate Cybersecurity Tasks with Python,4.8,726.0,"['Python Programming', 'Algorithms', 'Computer Programming']",coursera,1,43.449999999999996
IT Security: Defense against the digital dark arts,4.8,21000.0,"['Cryptography', 'Network Security', 'System Security']",coursera,1,34.76
Principles of Management,4.7,206.0,"['Leadership and Management', 'Planning', 'Strategy', 'Critical Thinking', 'Operations Management', 'People Management', 'Strategy and Operations', 'Business Communication', 'Business Intelligence', 'Organizational Development', 'Project Management']",coursera,0,43.449999999999996
Build Wireframes and Low-Fidelity Prototypes,4.9,7600.0,"['Product Design', 'User Experience', 'User Research']",coursera,1,43.449999999999996
Accelerated Computer Science Fundamentals,4.7,3300.0,"['Computer Programming', 'C Programming Language Family', 'Data Structures', 'Algorithms', 'C++ Programming', 'Theoretical Computer Science', 'Programming Principles', 'Computational Thinking', 'Problem Solving', 'Computer Programming Tools', 'Critical Thinking', 'Computational Logic', 'Graph Theory']",coursera,2,34.76
Career Success,4.6,41300.0,"['Leadership and Management', 'Professional Development', 'Strategy and Operations', 'Business Communication', 'Adaptability', 'Business Analysis', 'Communication', 'Decision Making', 'Project Management', 'People Management', 'Critical Thinking', 'Collaboration', 'Customer Relationship Management', 'Strategy', 'Planning', 'Business Development', 'Problem Solving', 'Accounting', 'Change Management', 'Conflict Management', 'Financial Accounting', 'Leadership Development', 'Entrepreneurship', 'People Development', 'Business Research', 'Cost Accounting', 'Deep Learning', 'Finance', 'Financial Management', 'General Accounting', 'Generally Accepted Accounting Principles (GAAP)', 'Negotiation', 'Financial Analysis', 'Writing', 'Benefits', 'Contract Management', 'Entrepreneurial Finance', 'Data Visualization Software', 'Marketing', 'Scrum (Software Development)', 'User Experience', 'Estimation']",coursera,1,78.21
AI Fundamentals for Non-Data Scientists,4.8,210.0,"['Machine Learning', 'Machine Learning Algorithms', 'Artificial Neural Networks', 'Data Analysis', 'Deep Learning', 'Human Learning', 'Big Data']",coursera,0,43.449999999999996
Intellectual Property Law,4.8,1200.0,"['Critical Thinking', 'Strategy', 'Innovation', 'Brand Management', 'Leadership and Management', 'Marketing', 'Strategy and Operations', 'Design and Product']",coursera,2,78.21
Fundamentals of Quantitative Modeling,4.6,8600.0,"['Business Analysis', 'Data Model', 'Finance', 'Forecasting', 'General Statistics', 'Mathematical Theory & Analysis', 'Probability & Statistics', 'Regression', 'Statistical Analysis', 'Linear Algebra']",coursera,0,43.449999999999996
Methods and Statistics in Social Sciences,4.6,7300.0,"['Probability & Statistics', 'Statistical Tests', 'General Statistics', 'Statistical Analysis', 'Correlation And Dependence', 'Statistical Programming', 'Basic Descriptive Statistics', 'Research and Design', 'Data Analysis', 'Regression', 'Adaptability', 'Computational Thinking', 'Critical Thinking', 'People Analysis', 'Theoretical Computer Science', 'Writing', 'Probability Distribution', 'Problem Solving', 'R Programming', 'Experiment', 'Mathematical Theory & Analysis', 'Computer Programming']",coursera,1,78.21
Pricing Strategy Optimization,4.8,864.0,"['Marketing', 'Strategy', 'Strategy and Operations', 'Customer Analysis', 'Sales', 'Product Strategy', 'Business Analysis', 'Leadership and Management', 'Market Analysis', 'Product Marketing', 'Design and Product', 'Product Management', 'Entrepreneurship', 'Market Research', 'Accounting', 'Decision Making', 'Game Theory', 'B2B Sales', 'Cost Accounting', 'Data Analysis', 'Product Lifecycle', 'Marketing Management', 'Retail Sales']",coursera,1,78.21
Modern and Contemporary Art and Design,4.8,14100.0,"['Design and Product', 'Critical Thinking', 'Creativity']",coursera,1,78.21
The Strategy of Content Marketing,4.5,4300.0,"['Digital Marketing', 'Marketing', 'Writing', 'Strategy']",coursera,2,34.76
Capstone: Applying Project Management in the Real World,4.8,6800.0,"['Communication', 'Leadership and Management', 'Planning', 'Problem Solving', 'Project Management']",coursera,1,43.449999999999996
